timestamp,packet_type,node_id,seq,session_time_ms,uptime_ms,sensor_flags,wind_mps,temp_c,humidity_pct,pm1_0_ug_m3,pm2_5_ug_m3,pm4_0_ug_m3,pm10_ug_m3,lat,lon,gps_valid,battery_valid,battery_mv,battery_pct,flags,rssi,uid_hash,heading_true_deg,location_corrected_heading,jetson_wind_mps,jetson_wind_dir_deg,retx_total,fail_total,tx_power_dbm,tx_power_mode,delta_flags,pkt_flags,window_id,window_first,window_last,planned_sleep_ms,window_sample_count,retx,reset_cause,reset_cause_names,hang_zone,hang_zone_name
2026-09-04T12:17:59.851Z,telemetry,4,209,47280290,47280290,19,9.92,10.96,90.65,0.9,1.1,1.0,1.1,,,,,,,,-44,,,,,,,,,,0,0,634,0,0,,,0,,,,
2026-09-04T12:18:00.851Z,telemetry,4,209,47281290,47281290,19,7.79,11.06,90.65,0.9,1.1,1.0,1.1,,,,,,,,-44,,,,,,,,,,0,0,634,0,0,,,0,,,,
2026-09-04T12:18:01.851Z,telemetry,4,209,47282290,47282290,19,9.12,11.06,90.85,0.9,1.1,1.0,1.1,,,,,,,,-44,,,,,,,,,,0,0,634,0,0,,,0,,,,
2026-09-04T12:18:02.851Z,telemetry,4,209,47283290,47283290,19,9.59,11.06,90.65,0.9,1.1,1.0,1.1,,,,,,,,-44,,,,,,,,,,0,0,634,0,0,,,0,,,,
2026-09-04T12:18:03.851Z,telemetry,4,209,47284290,47284290,19,11.36,11.06,90.65,0.9,1.1,1.0,1.1,,,,,,,,-44,,,,,,,,,,0,0,634,0,0,,,0,,,,
2026-09-04T12:18:04.851Z,telemetry,4,209,47285290,47285290,19,12.3,11.06,90.85,0.9,1.1,1.0,1.1,,,,,,,,-44,,,,,,,,,,0,0,634,0,0,,,0,,,,
2026-09-04T12:18:47.482,status,4,210,,,,,,,,,,,,,False,True,4685,100,2,-43,0x7622ef60,,,,,64,0,5,DYNAMIC,,,,,,,,,,,,
2026-09-04T12:18:49.831,window_begin,2,,47291000,47291000,,,,,,,,,,,,,,,,-54,,,,,,,,,,,0,635,1,0,,,,,,,
2026-09-04T12:18:59.511,status,2,206,,,,,,,,,,,,,False,True,4627,100,2,-54,0xfb30178f,,,,,152,0,5,DYNAMIC,,,,,,,,,,,,
2026-09-04T12:18:06.058Z,telemetry,4,211,47286497,47286497,19,11.45,11.03,90.71,1.0,1.1,1.1,1.1,,,,,,,,-44,,,,,,,,,,,0,634,0,0,,,0,,,,
2026-09-04T12:18:07.058Z,telemetry,4,211,47287497,47287497,19,12.43,11.03,90.71,1.0,1.1,1.1,1.2,,,,,,,,-44,,,,,,,,,,0,0,634,0,0,,,0,,,,
2026-09-04T12:18:08.058Z,telemetry,4,211,47288497,47288497,19,13.89,11.03,90.71,1.0,1.1,1.1,1.2,,,,,,,,-44,,,,,,,,,,0,0,634,0,0,,,0,,,,
2026-09-04T12:18:09.058Z,telemetry,4,211,47289497,47289497,19,12.13,11.03,90.71,1.0,1.1,1.1,1.2,,,,,,,,-44,,,,,,,,,,0,0,634,0,0,,,0,,,,
2026-09-04T12:18:10.058Z,telemetry,4,211,47290497,47290497,19,11.28,11.03,90.71,1.0,1.2,1.1,1.2,,,,,,,,-44,,,,,,,,,,0,0,634,0,0,,,0,,,,
2026-09-04T12:18:11.058Z,telemetry,4,211,47291497,47291497,19,10.92,11.03,90.71,1.0,1.2,1.1,1.2,,,,,,,,-44,,,,,,,,,,0,0,634,0,0,,,0,,,,
2026-09-04T12:18:12.058Z,telemetry,4,211,47292497,47292497,19,12.9,11.03,90.71,1.0,1.3,1.1,1.3,,,,,,,,-44,,,,,,,,,,0,0,634,0,0,,,0,,,,
2026-09-04T12:18:13.058Z,telemetry,4,211,47293497,47293497,19,11.53,11.03,90.71,1.0,1.3,1.1,1.4,,,,,,,,-44,,,,,,,,,,0,0,634,0,0,,,0,,,,
2026-09-04T12:18:14.058Z,telemetry,4,211,47294497,47294497,19,10.6,11.03,90.71,1.0,1.4,1.1,1.4,,,,,,,,-44,,,,,,,,,,0,0,634,0,0,,,0,,,,
2026-09-04T12:18:15.058Z,telemetry,4,211,47295497,47295497,19,8.44,11.03,90.71,1.0,1.4,1.1,1.4,,,,,,,,-44,,,,,,,,,,0,0,634,0,0,,,0,,,,
2026-09-04T12:18:16.058Z,telemetry,4,211,47296497,47296497,19,9.22,11.03,90.51,1.0,1.4,1.1,1.5,,,,,,,,-44,,,,,,,,,,0,0,634,0,0,,,0,,,,
2026-09-04T12:18:17.058Z,telemetry,4,211,47297497,47297497,19,8.34,11.03,90.51,1.0,1.4,1.1,1.5,,,,,,,,-44,,,,,,,,,,0,0,634,0,0,,,0,,,,
2026-09-04T12:18:18.058Z,telemetry,4,211,47298497,47298497,19,8.49,11.03,90.51,1.0,1.4,1.1,1.5,,,,,,,,-44,,,,,,,,,,0,0,634,0,0,,,0,,,,
2026-09-04T12:18:19.058Z,telemetry,4,211,47299497,47299497,19,8.42,11.03,90.51,1.0,1.5,1.1,1.5,,,,,,,,-44,,,,,,,,,,0,0,634,0,0,,,0,,,,
2026-09-04T12:18:20.058Z,telemetry,4,211,47300497,47300497,19,9.66,11.03,90.51,1.0,1.5,1.1,1.5,,,,,,,,-44,,,,,,,,,,0,0,634,0,0,,,0,,,,
2026-09-04T12:19:00.958,window_end,4,,47301252,47301252,,,,,,,,,,,,,,,,-44,,,,,,,,,,,0,634,0,1,34967,30,,,,,
2026-09-04T12:18:20.634Z,telemetry,2,207,47301073,47301073,19,5.9,11.52,86.04,1.0,1.1,1.1,1.1,,,,,,,,-54,,,,,,,,,,,0,635,1,0,,,0,,,,
2026-09-04T12:18:21.634Z,telemetry,2,207,47302073,47302073,19,5.44,11.52,86.04,1.0,1.1,1.1,1.1,,,,,,,,-54,,,,,,,,,,0,0,635,0,0,,,0,,,,
2026-09-04T12:18:22.634Z,telemetry,2,207,47303073,47303073,19,6.36,11.52,86.04,1.0,1.1,1.1,1.1,,,,,,,,-54,,,,,,,,,,0,0,635,0,0,,,0,,,,
2026-09-04T12:18:23.634Z,telemetry,2,207,47304073,47304073,19,6.65,11.52,86.04,1.0,1.1,1.1,1.1,,,,,,,,-54,,,,,,,,,,0,0,635,0,0,,,0,,,,
2026-09-04T12:18:24.634Z,telemetry,2,207,47305073,47305073,19,3.75,11.52,86.04,1.0,1.1,1.1,1.1,,,,,,,,-54,,,,,,,,,,0,0,635,0,0,,,0,,,,
2026-09-04T12:18:25.634Z,telemetry,2,207,47306073,47306073,19,4.03,11.52,86.04,1.0,1.2,1.1,1.3,,,,,,,,-54,,,,,,,,,,0,0,635,0,0,,,0,,,,
2026-09-04T12:18:26.634Z,telemetry,2,207,47307073,47307073,19,4.48,11.62,86.04,1.0,1.2,1.1,1.2,,,,,,,,-54,,,,,,,,,,0,0,635,0,0,,,0,,,,
2026-09-04T12:18:27.634Z,telemetry,2,207,47308073,47308073,19,5.23,11.52,86.04,1.0,1.2,1.1,1.2,,,,,,,,-54,,,,,,,,,,0,0,635,0,0,,,0,,,,
2026-09-04T12:18:28.634Z,telemetry,2,207,47309073,47309073,19,4.85,11.52,86.04,1.0,1.2,1.1,1.2,,,,,,,,-54,,,,,,,,,,0,0,635,0,0,,,0,,,,
2026-09-04T12:18:29.634Z,telemetry,2,207,47310073,47310073,19,6.99,11.52,86.04,1.0,1.2,1.1,1.2,,,,,,,,-54,,,,,,,,,,0,0,635,0,0,,,0,,,,
2026-09-04T12:18:30.634Z,telemetry,2,207,47311073,47311073,19,4.77,11.52,86.04,1.0,1.2,1.1,1.2,,,,,,,,-54,,,,,,,,,,0,0,635,0,0,,,0,,,,
2026-09-04T12:18:31.634Z,telemetry,2,207,47312073,47312073,19,8.64,11.52,86.04,1.0,1.2,1.1,1.2,,,,,,,,-54,,,,,,,,,,0,0,635,0,0,,,0,,,,
2026-09-04T12:18:32.634Z,telemetry,2,207,47313073,47313073,19,5.83,11.52,86.04,1.0,1.2,1.1,1.2,,,,,,,,-54,,,,,,,,,,0,0,635,0,0,,,0,,,,
2026-09-04T12:18:33.634Z,telemetry,2,207,47314073,47314073,19,8.2,11.52,86.04,1.0,1.3,1.1,1.4,,,,,,,,-54,,,,,,,,,,0,0,635,0,0,,,0,,,,
2026-09-04T12:18:34.634Z,telemetry,2,207,47315073,47315073,19,5.89,11.52,86.04,1.0,1.3,1.1,1.4,,,,,,,,-54,,,,,,,,,,0,0,635,0,0,,,0,,,,
2026-09-04T12:19:17.165,status,2,208,,,,,,,,,,,,,False,True,4563,100,2,-54,0xfb30178f,,,,,152,0,5,DYNAMIC,,,,,,,,,,,,
2026-09-04T12:18:35.838Z,telemetry,2,209,47316277,47316277,19,6.22,11.56,85.97,1.2,1.3,1.4,1.4,,,,,,,,-54,,,,,,,,,,,0,635,0,0,,,0,,,,
2026-09-04T12:18:36.838Z,telemetry,2,209,47317277,47317277,19,4.9,11.56,85.97,1.2,1.4,1.4,1.5,,,,,,,,-54,,,,,,,,,,0,0,635,0,0,,,0,,,,
2026-09-04T12:18:37.838Z,telemetry,2,209,47318277,47318277,19,6.22,11.56,85.97,1.2,1.4,1.4,1.5,,,,,,,,-54,,,,,,,,,,0,0,635,0,0,,,0,,,,
2026-09-04T12:18:38.838Z,telemetry,2,209,47319277,47319277,19,3.82,11.56,85.97,1.2,1.4,1.4,1.5,,,,,,,,-54,,,,,,,,,,0,0,635,0,0,,,0,,,,
2026-09-04T12:18:39.838Z,telemetry,2,209,47320277,47320277,19,4.91,11.56,85.97,1.2,1.4,1.4,1.5,,,,,,,,-54,,,,,,,,,,0,0,635,0,0,,,0,,,,
2026-09-04T12:18:40.838Z,telemetry,2,209,47321277,47321277,19,6.34,11.56,85.97,1.2,1.5,1.4,1.5,,,,,,,,-54,,,,,,,,,,0,0,635,0,0,,,0,,,,
2026-09-04T12:18:41.838Z,telemetry,2,209,47322277,47322277,19,5.83,11.56,85.97,1.2,1.5,1.4,1.6,,,,,,,,-54,,,,,,,,,,0,0,635,0,0,,,0,,,,
2026-09-04T12:18:42.838Z,telemetry,2,209,47323277,47323277,19,4.47,11.56,85.97,1.2,1.5,1.4,1.6,,,,,,,,-54,,,,,,,,,,0,0,635,0,0,,,0,,,,
2026-09-04T12:18:43.838Z,telemetry,2,209,47324277,47324277,19,5.11,11.56,86.17,1.2,1.5,1.4,1.6,,,,,,,,-54,,,,,,,,,,0,0,635,0,0,,,0,,,,
2026-09-04T12:18:44.838Z,telemetry,2,209,47325277,47325277,19,6.34,11.66,85.97,1.2,1.6,1.4,1.6,,,,,,,,-54,,,,,,,,,,0,0,635,0,0,,,0,,,,
2026-09-04T12:18:45.838Z,telemetry,2,209,47326277,47326277,19,5.58,11.56,86.17,1.2,1.6,1.4,1.6,,,,,,,,-54,,,,,,,,,,0,0,635,0,0,,,0,,,,
2026-09-04T12:18:46.838Z,telemetry,2,209,47327277,47327277,19,8.2,11.66,85.97,1.2,1.6,1.4,1.6,,,,,,,,-54,,,,,,,,,,0,0,635,0,0,,,0,,,,
2026-09-04T12:18:47.838Z,telemetry,2,209,47328277,47328277,19,7.29,11.56,86.17,1.2,1.6,1.4,1.6,,,,,,,,-54,,,,,,,,,,0,0,635,0,0,,,0,,,,
2026-09-04T12:18:48.838Z,telemetry,2,209,47329277,47329277,19,8.32,11.66,85.97,1.2,1.5,1.4,1.6,,,,,,,,-54,,,,,,,,,,0,0,635,0,0,,,0,,,,
2026-09-04T12:18:49.838Z,telemetry,2,209,47330277,47330277,19,5.16,11.66,85.97,1.2,1.5,1.4,1.6,,,,,,,,-54,,,,,,,,,,0,0,635,0,0,,,0,,,,
2026-09-04T12:19:30.643,window_end,2,,47331040,47331040,,,,,,,,,,,,,,,,-54,,,,,,,,,,,0,635,0,1,34970,30,,,,,
2026-09-04T12:19:36.621,window_begin,4,,47336368,47336368,,,,,,,,,,,,,,,,-44,,,,,,,,,,,0,635,1,0,,,,,,,
2026-09-04T12:19:45.648,status,4,212,,,,,,,,,,,,,False,True,4692,100,2,-44,0x7622ef60,,,,,64,0,5,DYNAMIC,,,,,,,,,,,,
2026-09-04T12:19:06.018Z,telemetry,4,213,47346457,47346457,19,13.77,11.15,90.59,1.1,1.4,1.7,1.8,,,,,,,,-44,,,,,,,,,,,0,635,1,0,,,0,,,,
2026-09-04T12:19:07.018Z,telemetry,4,213,47347457,47347457,19,13.96,11.15,90.59,1.1,1.4,1.7,1.8,,,,,,,,-44,,,,,,,,,,0,0,635,0,0,,,0,,,,
2026-09-04T12:19:08.018Z,telemetry,4,213,47348457,47348457,19,16.5,11.15,90.59,1.1,1.6,1.7,2.0,,,,,,,,-44,,,,,,,,,,0,0,635,0,0,,,0,,,,
2026-09-04T12:19:09.018Z,telemetry,4,213,47349457,47349457,19,16.02,11.15,90.59,1.1,1.7,1.7,2.1,,,,,,,,-44,,,,,,,,,,0,0,635,0,0,,,0,,,,
2026-09-04T12:19:10.018Z,telemetry,4,213,47350457,47350457,19,14.12,11.15,90.79,1.1,1.7,1.7,2.1,,,,,,,,-44,,,,,,,,,,0,0,635,0,0,,,0,,,,
2026-09-04T12:19:11.018Z,telemetry,4,213,47351457,47351457,19,11.48,11.15,90.59,1.1,1.8,1.7,2.1,,,,,,,,-44,,,,,,,,,,0,0,635,0,0,,,0,,,,
2026-09-04T12:19:12.018Z,telemetry,4,213,47352457,47352457,19,12.02,11.15,90.79,1.1,1.8,1.7,2.1,,,,,,,,-44,,,,,,,,,,0,0,635,0,0,,,0,,,,
2026-09-04T12:19:13.018Z,telemetry,4,213,47353457,47353457,19,8.08,11.15,90.59,2.1,1.9,1.7,2.2,,,,,,,,-44,,,,,,,,,,0,0,635,0,0,,,0,,,,
2026-09-04T12:19:14.018Z,telemetry,4,213,47354457,47354457,19,10.25,11.15,90.59,2.1,2.0,1.7,2.2,,,,,,,,-44,,,,,,,,,,0,0,635,0,0,,,0,,,,
2026-09-04T12:19:15.018Z,telemetry,4,213,47355457,47355457,19,9.51,11.15,90.59,2.1,2.1,2.7,2.3,,,,,,,,-44,,,,,,,,,,0,0,635,0,0,,,0,,,,
2026-09-04T12:19:16.018Z,telemetry,4,213,47356457,47356457,19,8.88,11.15,90.79,2.1,2.2,2.7,2.4,,,,,,,,-44,,,,,,,,,,0,0,635,0,0,,,0,,,,
2026-09-04T12:19:17.018Z,telemetry,4,213,47357457,47357457,19,9.69,11.15,90.79,2.1,2.2,2.7,2.4,,,,,,,,-44,,,,,,,,,,0,0,635,0,0,,,0,,,,
2026-09-04T12:19:18.018Z,telemetry,4,213,47358457,47358457,19,8.97,11.15,90.79,2.1,2.3,2.7,2.5,,,,,,,,-44,,,,,,,,,,0,0,635,0,0,,,0,,,,
2026-09-04T12:19:19.018Z,telemetry,4,213,47359457,47359457,19,12.39,11.15,90.59,2.1,2.3,2.7,2.5,,,,,,,,-44,,,,,,,,,,0,0,635,0,0,,,0,,,,
2026-09-04T12:19:20.018Z,telemetry,4,213,47360457,47360457,19,10.2,11.15,90.59,2.1,2.3,2.7,2.5,,,,,,,,-44,,,,,,,,,,0,0,635,0,0,,,0,,,,
2026-09-04T12:20:03.607,status,4,214,,,,,,,,,,,,,False,True,4582,100,2,-43,0x7622ef60,,,,,64,0,5,DYNAMIC,,,,,,,,,,,,
2026-09-04T12:20:06.314,window_begin,2,,47366159,47366159,,,,,,,,,,,,,,,,-54,,,,,,,,,,,0,636,1,0,,,,,,,
2026-09-04T12:20:15.341,status,2,210,,,,,,,,,,,,,False,True,4647,100,2,-54,0xfb30178f,,,,,152,0,5,DYNAMIC,,,,,,,,,,,,
2026-09-04T12:19:21.253Z,telemetry,4,215,47361692,47361692,19,10.98,11.18,90.66,1.9,2.2,2.4,2.5,,,,,,,,-44,,,,,,,,,,,0,635,0,0,,,0,,,,
2026-09-04T12:19:22.253Z,telemetry,4,215,47362692,47362692,19,11.17,11.18,90.66,1.9,2.2,2.4,2.4,,,,,,,,-44,,,,,,,,,,0,0,635,0,0,,,0,,,,
2026-09-04T12:19:23.253Z,telemetry,4,215,47363692,47363692,19,10.9,11.18,90.66,1.9,2.2,2.4,2.4,,,,,,,,-44,,,,,,,,,,0,0,635,0,0,,,0,,,,
2026-09-04T12:19:24.253Z,telemetry,4,215,47364692,47364692,19,14.46,11.18,90.66,1.9,2.1,2.4,2.3,,,,,,,,-44,,,,,,,,,,0,0,635,0,0,,,0,,,,
2026-09-04T12:19:25.253Z,telemetry,4,215,47365692,47365692,19,13.14,11.18,90.66,1.9,2.1,2.4,2.3,,,,,,,,-44,,,,,,,,,,0,0,635,0,0,,,0,,,,
2026-09-04T12:19:26.253Z,telemetry,4,215,47366692,47366692,19,14.71,11.18,90.66,1.9,2.1,2.4,2.2,,,,,,,,-44,,,,,,,,,,0,0,635,0,0,,,0,,,,
2026-09-04T12:19:27.253Z,telemetry,4,215,47367692,47367692,19,12.06,11.18,90.66,1.9,2.0,2.4,2.2,,,,,,,,-44,,,,,,,,,,0,0,635,0,0,,,0,,,,
2026-09-04T12:19:28.253Z,telemetry,4,215,47368692,47368692,19,13.71,11.18,90.66,1.9,2.0,2.4,2.2,,,,,,,,-44,,,,,,,,,,0,0,635,0,0,,,0,,,,
2026-09-04T12:19:29.253Z,telemetry,4,215,47369692,47369692,19,13.3,11.18,90.66,1.9,2.0,2.4,2.1,,,,,,,,-44,,,,,,,,,,0,0,635,0,0,,,0,,,,
2026-09-04T12:19:30.253Z,telemetry,4,215,47370692,47370692,19,12.49,11.18,90.66,1.9,1.9,2.4,2.1,,,,,,,,-44,,,,,,,,,,0,0,635,0,0,,,0,,,,
2026-09-04T12:19:31.253Z,telemetry,4,215,47371692,47371692,19,13.11,11.18,90.66,1.9,1.9,2.4,2.0,,,,,,,,-44,,,,,,,,,,0,0,635,0,0,,,0,,,,
2026-09-04T12:19:32.253Z,telemetry,4,215,47372692,47372692,19,16.32,11.18,90.66,1.9,1.9,2.4,2.0,,,,,,,,-44,,,,,,,,,,0,0,635,0,0,,,0,,,,
2026-09-04T12:19:33.253Z,telemetry,4,215,47373692,47373692,19,14.41,11.18,90.86,1.9,1.9,2.4,2.0,,,,,,,,-44,,,,,,,,,,0,0,635,0,0,,,0,,,,
2026-09-04T12:19:34.253Z,telemetry,4,215,47374692,47374692,19,14.76,11.18,90.66,1.9,1.8,1.4,2.0,,,,,,,,-44,,,,,,,,,,0,0,635,0,0,,,0,,,,
2026-09-04T12:19:35.253Z,telemetry,4,215,47375692,47375692,19,14.67,11.18,90.86,1.9,1.8,1.4,1.9,,,,,,,,-44,,,,,,,,,,0,0,635,0,0,,,0,,,,
2026-09-04T12:20:17.404,window_end,4,,47376452,47376452,,,,,,,,,,,,,,,,-44,,,,,,,,,,,0,635,0,1,34955,30,,,,,
2026-09-04T12:19:35.815Z,telemetry,2,211,47376254,47376254,19,8.02,11.75,85.94,3.0,3.7,4.1,4.3,,,,,,,,-54,,,,,,,,,,,0,636,1,0,,,0,,,,
2026-09-04T12:19:36.815Z,telemetry,2,211,47377254,47377254,19,7.39,11.75,85.94,3.0,3.5,4.1,3.9,,,,,,,,-54,,,,,,,,,,0,0,636,0,0,,,0,,,,
2026-09-04T12:19:37.815Z,telemetry,2,211,47378254,47378254,19,7.12,11.75,85.94,3.0,3.3,3.1,3.6,,,,,,,,-54,,,,,,,,,,0,0,636,0,0,,,0,,,,
2026-09-04T12:19:38.815Z,telemetry,2,211,47379254,47379254,19,9.89,11.75,85.94,3.0,3.2,3.1,3.4,,,,,,,,-54,,,,,,,,,,0,0,636,0,0,,,0,,,,
2026-09-04T12:19:39.815Z,telemetry,2,211,47380254,47380254,19,5.06,11.75,85.94,3.0,3.1,3.1,3.3,,,,,,,,-54,,,,,,,,,,0,0,636,0,0,,,0,,,,
2026-09-04T12:19:40.815Z,telemetry,2,211,47381254,47381254,19,7.35,11.75,85.94,3.0,3.1,3.1,3.2,,,,,,,,-54,,,,,,,,,,0,0,636,0,0,,,0,,,,
2026-09-04T12:19:41.815Z,telemetry,2,211,47382254,47382254,19,6.65,11.75,85.94,3.0,3.1,3.1,3.2,,,,,,,,-54,,,,,,,,,,0,0,636,0,0,,,0,,,,
2026-09-04T12:19:42.815Z,telemetry,2,211,47383254,47383254,19,4.93,11.75,85.94,3.0,3.0,3.1,3.1,,,,,,,,-54,,,,,,,,,,0,0,636,0,0,,,0,,,,
2026-09-04T12:19:43.815Z,telemetry,2,211,47384254,47384254,19,4.86,11.75,85.94,3.0,3.0,3.1,3.1,,,,,,,,-54,,,,,,,,,,0,0,636,0,0,,,0,,,,
2026-09-04T12:19:44.815Z,telemetry,2,211,47385254,47385254,19,5.09,11.75,85.94,3.0,2.9,3.1,3.0,,,,,,,,-54,,,,,,,,,,0,0,636,0,0,,,0,,,,
2026-09-04T12:19:45.815Z,telemetry,2,211,47386254,47386254,19,4.98,11.75,85.94,3.0,2.8,3.1,2.9,,,,,,,,-54,,,,,,,,,,0,0,636,0,0,,,0,,,,
2026-09-04T12:19:46.815Z,telemetry,2,211,47387254,47387254,19,5.69,11.75,85.94,3.0,2.8,3.1,2.8,,,,,,,,-54,,,,,,,,,,0,0,636,0,0,,,0,,,,
2026-09-04T12:19:47.815Z,telemetry,2,211,47388254,47388254,19,5.85,11.75,85.94,2.0,2.7,3.1,2.8,,,,,,,,-54,,,,,,,,,,0,0,636,0,0,,,0,,,,
2026-09-04T12:19:48.815Z,telemetry,2,211,47389254,47389254,19,4.93,11.85,85.94,2.0,2.7,3.1,2.7,,,,,,,,-54,,,,,,,,,,0,0,636,0,0,,,0,,,,
2026-09-04T12:19:49.815Z,telemetry,2,211,47390254,47390254,19,7.2,11.75,85.94,2.0,2.6,3.1,2.7,,,,,,,,-54,,,,,,,,,,0,0,636,0,0,,,0,,,,
2026-09-04T12:20:33.330,status,2,212,,,,,,,,,,,,,False,True,4640,100,2,-54,0xfb30178f,,,,,152,0,5,DYNAMIC,,,,,,,,,,,,
2026-09-04T12:20:47.133,window_end,2,,47406210,47406210,,,,,,,,,,,,,,,,-54,,,,,,,,,,,0,636,0,1,34949,30,,,,,
2026-09-04T12:20:53.099,window_begin,4,,47411557,47411557,,,,,,,,,,,,,,,,-45,,,,,,,,,,,0,636,1,0,,,,,,,
2026-09-04T12:21:02.100,status,4,216,,,,,,,,,,,,,False,True,4679,100,2,-44,0x7622ef60,,,,,64,0,5,DYNAMIC,,,,,,,,,,,,
2026-09-04T12:20:21.209Z,telemetry,4,217,47421648,47421648,19,9.48,11.22,90.62,0.7,1.3,1.7,2.0,,,,,,,,-44,,,,,,,,,,,0,636,1,0,,,0,,,,
2026-09-04T12:20:22.209Z,telemetry,4,217,47422648,47422648,19,9.72,11.22,90.62,0.7,1.2,1.7,1.8,,,,,,,,-44,,,,,,,,,,0,0,636,0,0,,,0,,,,
2026-09-04T12:20:23.209Z,telemetry,4,217,47423648,47423648,19,7.22,11.22,90.62,0.7,1.2,1.7,1.7,,,,,,,,-44,,,,,,,,,,0,0,636,0,0,,,0,,,,
2026-09-04T12:20:24.209Z,telemetry,4,217,47424648,47424648,19,7.08,11.22,90.62,0.7,1.2,1.7,1.6,,,,,,,,-44,,,,,,,,,,0,0,636,0,0,,,0,,,,
2026-09-04T12:20:25.209Z,telemetry,4,217,47425648,47425648,19,8.43,11.22,90.62,0.7,1.2,1.7,1.6,,,,,,,,-44,,,,,,,,,,0,0,636,0,0,,,0,,,,
2026-09-04T12:20:26.209Z,telemetry,4,217,47426648,47426648,19,9.94,11.22,90.62,0.7,1.2,1.7,1.5,,,,,,,,-44,,,,,,,,,,0,0,636,0,0,,,0,,,,
2026-09-04T12:20:27.209Z,telemetry,4,217,47427648,47427648,19,11.14,11.22,90.62,0.7,1.2,1.7,1.5,,,,,,,,-44,,,,,,,,,,0,0,636,0,0,,,0,,,,
2026-09-04T12:20:28.209Z,telemetry,4,217,47428648,47428648,19,12.75,11.22,90.62,0.7,1.2,1.7,1.5,,,,,,,,-44,,,,,,,,,,0,0,636,0,0,,,0,,,,
2026-09-04T12:20:29.209Z,telemetry,4,217,47429648,47429648,19,13.39,11.22,90.42,0.7,1.2,1.7,1.4,,,,,,,,-44,,,,,,,,,,0,0,636,0,0,,,0,,,,
2026-09-04T12:20:30.209Z,telemetry,4,217,47430648,47430648,19,14.66,11.22,90.42,0.7,1.2,1.7,1.4,,,,,,,,-44,,,,,,,,,,0,0,636,0,0,,,0,,,,
2026-09-04T12:20:31.209Z,telemetry,4,217,47431648,47431648,19,12.75,11.22,90.42,0.7,1.2,1.7,1.4,,,,,,,,-44,,,,,,,,,,0,0,636,0,0,,,0,,,,
2026-09-04T12:20:32.209Z,telemetry,4,217,47432648,47432648,19,13.84,11.22,90.42,0.7,1.2,1.7,1.3,,,,,,,,-44,,,,,,,,,,0,0,636,0,0,,,0,,,,
2026-09-04T12:20:33.209Z,telemetry,4,217,47433648,47433648,19,15.67,11.22,90.42,0.7,1.2,1.7,1.4,,,,,,,,-44,,,,,,,,,,0,0,636,0,0,,,0,,,,
2026-09-04T12:20:34.209Z,telemetry,4,217,47434648,47434648,19,17.62,11.22,90.42,0.7,1.2,1.7,1.4,,,,,,,,-44,,,,,,,,,,0,0,636,0,0,,,0,,,,
2026-09-04T12:20:35.209Z,telemetry,4,217,47435648,47435648,19,18.56,11.12,90.42,0.7,1.3,1.7,1.4,,,,,,,,-44,,,,,,,,,,0,0,636,0,0,,,0,,,,
2026-09-04T12:21:15.920,status,4,218,,,,,,,,,,,,,False,True,4692,100,2,-44,0x7622ef60,,,,,64,0,5,DYNAMIC,,,,,,,,,,,,
2026-09-04T12:21:22.816,window_begin,2,,47441308,47441308,,,,,,,,,,,,,,,,-54,,,,,,,,,,,0,637,1,0,,,,,,,
2026-09-04T12:20:36.394Z,telemetry,4,219,47436833,47436833,19,12.63,11.17,90.35,1.1,1.3,1.4,1.4,,,,,,,,-44,,,,,,,,,,,0,636,0,0,,,0,,,,
2026-09-04T12:20:37.394Z,telemetry,4,219,47437833,47437833,19,11.29,11.17,90.35,1.1,1.3,1.4,1.4,,,,,,,,-44,,,,,,,,,,0,0,636,0,0,,,0,,,,
2026-09-04T12:20:38.394Z,telemetry,4,219,47438833,47438833,19,12.36,11.17,90.35,1.1,1.3,1.4,1.4,,,,,,,,-44,,,,,,,,,,0,0,636,0,0,,,0,,,,
2026-09-04T12:20:39.394Z,telemetry,4,219,47439833,47439833,19,13.43,11.17,90.35,1.1,1.3,1.4,1.4,,,,,,,,-44,,,,,,,,,,0,0,636,0,0,,,0,,,,
2026-09-04T12:20:40.394Z,telemetry,4,219,47440833,47440833,19,6.71,11.17,90.35,1.1,1.3,1.4,1.4,,,,,,,,-44,,,,,,,,,,0,0,636,0,0,,,0,,,,
2026-09-04T12:20:41.394Z,telemetry,4,219,47441833,47441833,19,10.52,11.17,90.35,1.1,1.3,1.4,1.5,,,,,,,,-44,,,,,,,,,,0,0,636,0,0,,,0,,,,
2026-09-04T12:20:42.394Z,telemetry,4,219,47442833,47442833,19,9.92,11.17,90.35,1.1,1.3,1.4,1.5,,,,,,,,-44,,,,,,,,,,0,0,636,0,0,,,0,,,,
2026-09-04T12:20:43.394Z,telemetry,4,219,47443833,47443833,19,8.08,11.17,90.15,1.1,1.3,1.4,1.5,,,,,,,,-44,,,,,,,,,,0,0,636,0,0,,,0,,,,
2026-09-04T12:20:44.394Z,telemetry,4,219,47444833,47444833,19,7.25,11.17,90.15,1.1,1.3,1.4,1.5,,,,,,,,-44,,,,,,,,,,0,0,636,0,0,,,0,,,,
2026-09-04T12:20:45.394Z,telemetry,4,219,47445833,47445833,19,5.69,11.17,90.15,1.1,1.3,1.4,1.4,,,,,,,,-44,,,,,,,,,,0,0,636,0,0,,,0,,,,
